title,description,published date,url,source
Trump Calls for Fed's 'Boneheads' to Slash Interest Rates Below Zero (Published 2019) - The New York Times,Trump Calls for Fed's 'Boneheads' to Slash Interest Rates Below Zero (Published 2019)  The New York Times,"Wed, 11 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDkvMTEvYnVzaW5lc3MvZWNvbm9teS9ib25laGVhZC10cnVtcC1qYXktcG93ZWxsLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
The economy is king in Donald Trump's re-election bid - Financial Times,The economy is king in Donald Trump's re-election bid  Financial Times,"Fri, 20 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzVhNzdkMGM4LTIyNTktMTFlYS05MmRhLWYwYzkyZTk1N2E5NtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Financial Times
Nobel Prize economist Joseph Stiglitz: Trump throwing hand grenades into global economy - Yahoo Finance,Nobel Prize economist Joseph Stiglitz: Trump throwing hand grenades into global economy  Yahoo Finance,"Fri, 09 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMihAFodHRwczovL2ZpbmFuY2UueWFob28uY29tL25ld3Mvbm9iZWwtcHJpemUtZWNvbm9taXN0LWpvc2VwaC1zdGlnbGl0ei10cnVtcC10aHJvd2luZy1oYW5kLWdyZW5hZGVzLWludG8tZ2xvYmFsLWVjb25vbXktMDgwMjQ5OTE4Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Yahoo Finance
"Public's 2019 Priorities: Economy, Health Care, Education and Security All Near Top of List - Pew Research Center","Public's 2019 Priorities: Economy, Health Care, Education and Security All Near Top of List  Pew Research Center","Thu, 24 Jan 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5wZXdyZXNlYXJjaC5vcmcvcG9saXRpY3MvMjAxOS8wMS8yNC9wdWJsaWNzLTIwMTktcHJpb3JpdGllcy1lY29ub215LWhlYWx0aC1jYXJlLWVkdWNhdGlvbi1hbmQtc2VjdXJpdHktYWxsLW5lYXItdG9wLW9mLWxpc3Qv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Pew Research Center
"Trump panic button: Allies worry president is ""running out of tools"" to boost economy before 2020 - Axios","Trump panic button: Allies worry president is ""running out of tools"" to boost economy before 2020  Axios","Thu, 15 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDE5LzA4LzE1L2RvbmFsZC10cnVtcC1yZWNlc3Npb24tZWNvbm9taWMtZ3Jvd3Ro0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Axios
It’s Joe Biden versus the Trump economy - The Hill,It’s Joe Biden versus the Trump economy  The Hill,"Mon, 28 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9maW5hbmNlLzQ2NzMyOC1pdHMtam9lLWJpZGVuLXZlcnN1cy10aGUtdHJ1bXAtZWNvbm9teS_SAVZodHRwczovL3RoZWhpbGwuY29tL29waW5pb24vZmluYW5jZS80NjczMjgtaXRzLWpvZS1iaWRlbi12ZXJzdXMtdGhlLXRydW1wLWVjb25vbXkvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,The Hill
"AP fact check: Trump’s bluster on hurricanes, guns, economy - PBS NewsHour","AP fact check: Trump’s bluster on hurricanes, guns, economy  PBS NewsHour","Mon, 02 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvcG9saXRpY3MvYXAtZmFjdC1jaGVjay10cnVtcHMtYmx1c3Rlci1vbi1odXJyaWNhbmVzLWd1bnMtZWNvbm9tedIBYWh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvYW1wL3BvbGl0aWNzL2FwLWZhY3QtY2hlY2stdHJ1bXBzLWJsdXN0ZXItb24taHVycmljYW5lcy1ndW5zLWVjb25vbXk?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
"'Give me some of that money,' Trump tells Fed in speech on the economy - NBC News","'Give me some of that money,' Trump tells Fed in speech on the economy  NBC News","Tue, 12 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2J1c2luZXNzL2Vjb25vbXkvZ2l2ZS1tZS1zb21lLW1vbmV5LXRydW1wLXRlbGxzLWZlZC1zcGVlY2gtZWNvbm9teS1uMTA4MDc2NtIBLGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL25jbmExMDgwNzY2?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
Trump threatens Turkey with 'extremely decimated economy' over Syria - Reuters,Trump threatens Turkey with 'extremely decimated economy' over Syria  Reuters,"Mon, 07 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tCTjFXTDBJUy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
"What ever happened to Trump’s boast of 4%, 5% or even 6% growth? - MarketWatch","What ever happened to Trump’s boast of 4%, 5% or even 6% growth?  MarketWatch","Wed, 02 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9ob3ctdHJ1bXBzLWVjb25vbXktd2VudC1mcm9tLXJvY2tldC1zaGlwLXRvLWxlYWQtYmFsbG9vbi0yMDE5LTA5LTI30gFpaHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS9ob3ctdHJ1bXBzLWVjb25vbXktd2VudC1mcm9tLXJvY2tldC1zaGlwLXRvLWxlYWQtYmFsbG9vbi0yMDE5LTA5LTI3?oc=5&hl=en-US&gl=US&ceid=US:en,MarketWatch
Fallout from Trump's trade wars felt by economies around the world - Reuters,Fallout from Trump's trade wars felt by economies around the world  Reuters,"Mon, 21 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tCTjFXWTBQUi_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
"Trump, Indian Prime Minister Modi emphasize friendship at Houston event - The Texas Tribune","Trump, Indian Prime Minister Modi emphasize friendship at Houston event  The Texas Tribune","Sun, 22 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LnRleGFzdHJpYnVuZS5vcmcvMjAxOS8wOS8yMi90cnVtcC1ob3VzdG9uLW1vZGktaW5kaWEtdHJhZGUtZWNvbm9teS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,The Texas Tribune
"Trump reverses course, seeks negative rates from Fed 'boneheads' - Reuters","Trump reverses course, seeks negative rates from Fed 'boneheads'  Reuters","Wed, 11 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvaWRVU0tDTjFWVzFDSS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Reuters
Just How Solid Is the Trump Economic Boom? - The American Prospect,Just How Solid Is the Trump Economic Boom?  The American Prospect,"Mon, 30 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vcHJvc3BlY3Qub3JnL2Jsb2dzLWFuZC1uZXdzbGV0dGVycy90YXAvanVzdC1ob3ctc29saWQtaXMtdGhlLXRydW1wLWVjb25vbWljLWJvb20v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The American Prospect
3 of Trump's Regulatory Rollbacks Could Cost People Almost $42 Billion a Year - Center For American Progress,3 of Trump's Regulatory Rollbacks Could Cost People Almost $42 Billion a Year  Center For American Progress,"Thu, 25 Apr 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmFtZXJpY2FucHJvZ3Jlc3Mub3JnL2FydGljbGUvMy10cnVtcHMtcmVndWxhdG9yeS1yb2xsYmFja3MtY29zdC1wZW9wbGUtYWxtb3N0LTQyLWJpbGxpb24teWVhci_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Center For American Progress
"Trump, the Economy, Trade, and Taxes - AP-NORC","Trump, the Economy, Trade, and Taxes  AP-NORC","Thu, 13 Jun 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vYXBub3JjLm9yZy9wcm9qZWN0cy90cnVtcC10aGUtZWNvbm9teS10cmFkZS1hbmQtdGF4ZXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,AP-NORC
"Trump supporters reflect on the economy, president's rhetoric and 'the Squad' - The Washington Post","Trump supporters reflect on the economy, president's rhetoric and 'the Squad'  The Washington Post","Thu, 01 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMirAFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vcG9saXRpY3MvdHJ1bXAtc3VwcG9ydGVycy1yZWZsZWN0LW9uLXRoZS1lY29ub215LXByZXNpZGVudHMtcmhldG9yaWMtYW5kLXRoZS1zcXVhZC8yMDE5LzA4LzAyL2VhZTgwYTllLWI0MzAtNGE4Yi05NzRkLTljNjAwNGMyYzkwOF92aWRlby5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Trump says U.S. 'far from a recession' as White House economic anxiety mounts - NBC News,Trump says U.S. 'far from a recession' as White House economic anxiety mounts  NBC News,"Wed, 21 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3BvbGl0aWNzL3doaXRlLWhvdXNlL3RydW1wLXNheXMtdS1zLWZhci1yZWNlc3Npb24td2hpdGUtaG91c2UtZWNvbm9taWMtYW54aWV0eS1uMTA0NDMzMdIBLGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL25jbmExMDQ0MzMx?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
"Trump and the economy: In a recession, expect conspiracies and lies - Vox.com","Trump and the economy: In a recession, expect conspiracies and lies  Vox.com","Wed, 21 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnZveC5jb20vcG9saWN5LWFuZC1wb2xpdGljcy8yMDE5LzgvMjAvMjA4MjMxNjEvcmVjZXNzaW9uLWZlYXJzLXRydW1wLXBheXJvbGwtdGF4LWN1dC1lY29ub2150gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Vox.com
U.S. slowdown deepens as economic growth slips to 1.9 percent pace in third quarter - The Washington Post,U.S. slowdown deepens as economic growth slips to 1.9 percent pace in third quarter  The Washington Post,"Wed, 30 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9idXNpbmVzcy8yMDE5LzEwLzMwL3VzLXNsb3dkb3duLWRlZXBlbnMtZWNvbm9taWMtZ3Jvd3RoLXNsaXBzLXBlcmNlbnQtcGFjZS10aGlyZC1xdWFydGVyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
"Trump lifts some tariffs, in sign trade war is inflicting harm on U.S. economy - NBC News","Trump lifts some tariffs, in sign trade war is inflicting harm on U.S. economy  NBC News","Fri, 20 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2J1c2luZXNzL2Vjb25vbXkvdHJ1bXAtbGlmdHMtc29tZS10YXJpZmZzLXNpZ24tdHJhZGUtd2FyLWluZmxpY3RpbmctaGFybS11LW4xMDU2ODYx0gEsaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvbmNuYTEwNTY4NjE?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
"Trade War Latest: Trump, WTO, Geneva, tariffs, China, economy - Bloomberg","Trade War Latest: Trump, WTO, Geneva, tariffs, China, economy  Bloomberg","Thu, 19 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE5LTEyLTE5L3RyYWRlLXdhci1sYXRlc3QtdHJ1bXAtd3RvLWdlbmV2YS10YXJpZmZzLWNoaW5hLWVjb25vbXktazRjb2JpNmHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
Trump calls on Federal Reserve to cut interest rates - PBS NewsHour,Trump calls on Federal Reserve to cut interest rates  PBS NewsHour,"Mon, 19 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvZWNvbm9teS90cnVtcC1jYWxscy1vbi1mZWRlcmFsLXJlc2VydmUtdG8tY3V0LWludGVyZXN0LXJhdGVz0gFdaHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvZWNvbm9teS90cnVtcC1jYWxscy1vbi1mZWRlcmFsLXJlc2VydmUtdG8tY3V0LWludGVyZXN0LXJhdGVz?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
Poll: Approval of Trump's Handling of Economy Up 7 Points Since Impeachment Announcement - U.S. News & World Report,Poll: Approval of Trump's Handling of Economy Up 7 Points Since Impeachment Announcement  U.S. News & World Report,"Wed, 18 Dec 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy51c25ld3MuY29tL25ld3MvZWNvbm9teS9hcnRpY2xlcy8yMDE5LTEyLTE4L3BvbGwtYXBwcm92YWwtb2YtdHJ1bXBzLWhhbmRsaW5nLW9mLWVjb25vbXktdXAtNy1wb2ludHMtc2luY2UtaW1wZWFjaG1lbnQtYW5ub3VuY2VtZW500gEA?oc=5&hl=en-US&gl=US&ceid=US:en,U.S. News & World Report
"Recession Already Grips Corners of U.S., Menacing Trump's 2020 Bid - Bloomberg","Recession Already Grips Corners of U.S., Menacing Trump's 2020 Bid  Bloomberg","Mon, 09 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9mZWF0dXJlcy8yMDE5LTA5LTA5L2EtbWFudWZhY3R1cmluZy1yZWNlc3Npb24tY291bGQtY29zdC10cnVtcC1hLXNlY29uZC10ZXJt0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
A Major Threat to Our Economy—Trump's Trade War With China Is Neither Good nor Easy to Win - Heritage.org,A Major Threat to Our Economy—Trump's Trade War With China Is Neither Good nor Easy to Win  Heritage.org,"Tue, 01 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lmhlcml0YWdlLm9yZy90cmFkZS9jb21tZW50YXJ5L21ham9yLXRocmVhdC1vdXItZWNvbm9teS10cnVtcHMtdHJhZGUtd2FyLWNoaW5hLW5laXRoZXItZ29vZC1ub3ItZWFzeS13aW7SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Heritage.org
What is an endangered species worth? Trump rule sparks debate - PBS NewsHour,What is an endangered species worth? Trump rule sparks debate  PBS NewsHour,"Thu, 22 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvZWNvbm9teS93aGF0LWlzLWFuLWVuZGFuZ2VyZWQtc3BlY2llcy13b3J0aC10cnVtcC1ydWxlLXNwYXJrcy1kZWJhdGXSAWVodHRwczovL3d3dy5wYnMub3JnL25ld3Nob3VyL2FtcC9lY29ub215L3doYXQtaXMtYW4tZW5kYW5nZXJlZC1zcGVjaWVzLXdvcnRoLXRydW1wLXJ1bGUtc3BhcmtzLWRlYmF0ZQ?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
"Citing Economy, Trump Says That 'You Have No Choice but to Vote for Me' (Published 2019) - The New York Times","Citing Economy, Trump Says That 'You Have No Choice but to Vote for Me' (Published 2019)  The New York Times","Thu, 15 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTkvMDgvMTUvdXMvcG9saXRpY3MvdHJ1bXAtcmFsbHkuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
'Nobody's Cheated Better': Trump Slams China In Latest Speech On The Economy - Forbes,'Nobody's Cheated Better': Trump Slams China In Latest Speech On The Economy  Forbes,"Tue, 12 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3NlcmdlaWtsZWJuaWtvdi8yMDE5LzExLzEyL25vYm9keXMtY2hlYXRlZC1iZXR0ZXItdHJ1bXAtc2xhbXMtY2hpbmEtaW4tbGF0ZXN0LXNwZWVjaC1vbi10aGUtZWNvbm9teS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Forbes
"A year into Trump's trade turmoil, California's iconic industries struggle to resist - CalMatters","A year into Trump's trade turmoil, California's iconic industries struggle to resist  CalMatters","Thu, 04 Apr 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vY2FsbWF0dGVycy5vcmcvZWNvbm9teS8yMDE5LzA0L3RydW1wLXRyYWRlLWNhbGlmb3JuaWEtaW1wYWN0LXdpbmUtYWxtb25kcy1tZXhpY28tY2hpbmEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,CalMatters
The U.S. economy under President trump - MSNBC,The U.S. economy under President trump  MSNBC,"Thu, 22 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3Lm1zbmJjLmNvbS9tb3JuaW5nLWpvZS93YXRjaC90aGUtdS1zLWVjb25vbXktdW5kZXItcHJlc2lkZW50LXRydW1wLTY3MDI1OTg5NjU40gE1aHR0cHM6Ly93d3cubXNuYmMuY29tL21zbmJjL2FtcC12aWRlby9tbXZvNjcwMjU5ODk2NTg?oc=5&hl=en-US&gl=US&ceid=US:en,MSNBC
Justin Wolfers: Biggest risk to strong U.S. economy is Trump in the White House - CNBC,Justin Wolfers: Biggest risk to strong U.S. economy is Trump in the White House  CNBC,"Wed, 13 Feb 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmNuYmMuY29tL3ZpZGVvLzIwMTkvMDIvMTMvanVzdGluLXdvbGZlcnMtYmlnZ2VzdC1yaXNrLXRvLXN0cm9uZy11LXMtZWNvbm9teS1pcy10cnVtcC1pbi10aGUtd2hpdGUtaG91c2UuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
Trump's Assault Blunts China's Yuan Tool as Economy Slows - Bloomberg,Trump's Assault Blunts China's Yuan Tool as Economy Slows  Bloomberg,"Thu, 08 Aug 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDE5LTA4LTA4L2NoaW5hLWdyYXBwbGVzLXdpdGgtd2Vha2VyLXl1YW4tYXMtdHJ1bXAtdGhyZWF0LWhvdmVycy1hYm92ZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Bloomberg
Missing Paychecks Due to Trump Shutdown Total $2 Billion Every 2 Weeks - Center For American Progress,Missing Paychecks Due to Trump Shutdown Total $2 Billion Every 2 Weeks  Center For American Progress,"Mon, 07 Jan 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmFtZXJpY2FucHJvZ3Jlc3Mub3JnL2FydGljbGUvZmVkZXJhbC13b3JrZXJzLW1pc3MtMi1iaWxsaW9uLWV2ZXJ5LW1pc3NlZC1wYXljaGVjay10cnVtcHMtc2h1dGRvd24v0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Center For American Progress
Trump has threatened to destroy the Turkish economy - The Washington Post - The Washington Post,Trump has threatened to destroy the Turkish economy - The Washington Post  The Washington Post,"Wed, 16 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDE5LzEwLzE2L3RydW1wLWRvZXNudC13YW50LWJlLXJlc3BvbnNpYmxlLWRlc3Ryb3lpbmctdHVya2lzaC1lY29ub215LWdvb2QtZ3JpZWYv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Fact Check: Is Trump or Obama Behind Booming Economy? - NPR,Fact Check: Is Trump or Obama Behind Booming Economy?  NPR,"Wed, 12 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lm5wci5vcmcvMjAxOC8wOS8xMi82NDY3MDg3OTkvZmFjdC1jaGVjay13aG8tZ2V0cy1jcmVkaXQtZm9yLXRoZS1ib29taW5nLXUtcy1lY29ub2150gEA?oc=5&hl=en-US&gl=US&ceid=US:en,NPR
Analysis | President Trump's repeated claim: 'The greatest economy in the history of our country' - The Washington Post,Analysis | President Trump's repeated claim: 'The greatest economy in the history of our country'  The Washington Post,"Fri, 07 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDE4LzA5LzA3L3ByZXNpZGVudC10cnVtcHMtcmVwZWF0ZWQtY2xhaW0tZ3JlYXRlc3QtZWNvbm9teS1oaXN0b3J5LW91ci1jb3VudHJ5L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,The Washington Post
Trump's right: The economy is doing well and he deserves some credit - CNN,Trump's right: The economy is doing well and he deserves some credit  CNN,"Fri, 27 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmNubi5jb20vMjAxOC8wNy8yNy9wb2xpdGljcy9kb25hbGQtdHJ1bXAtZWNvbm9teS10cmFkZS1nZHAtZ3Jvd3RoLWNyZWRpdC9pbmRleC5odG1s0gFYaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAxOC8wNy8yNy9wb2xpdGljcy9kb25hbGQtdHJ1bXAtZWNvbm9teS10cmFkZS1nZHAtZ3Jvd3RoLWNyZWRpdA?oc=5&hl=en-US&gl=US&ceid=US:en,CNN
Fact check: Did Trump pull off an 'economic turnaround?' - NBC News,Fact check: Did Trump pull off an 'economic turnaround?'  NBC News,"Mon, 10 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3BvbGl0aWNzL3BvbGl0aWNzLW5ld3MvZmFjdC1jaGVjay1lY29ub215LWJvb21pbmctd2hvLWdldHMtY3JlZGl0LXRydW1wLW9yLW9iYW1hLW45MDgyODbSAStodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9uY25hOTA4Mjg2?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News
AP fact check: A look into Trump’s claims on ‘historic’ economic gains - PBS NewsHour,AP fact check: A look into Trump’s claims on ‘historic’ economic gains  PBS NewsHour,"Mon, 30 Jul 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LnBicy5vcmcvbmV3c2hvdXIvcG9saXRpY3MvYXAtZmFjdC1jaGVjay1hLWxvb2staW50by10cnVtcHMtY2xhaW1zLW9uLWhpc3RvcmljLWVjb25vbWljLWdhaW5z0gFsaHR0cHM6Ly93d3cucGJzLm9yZy9uZXdzaG91ci9hbXAvcG9saXRpY3MvYXAtZmFjdC1jaGVjay1hLWxvb2staW50by10cnVtcHMtY2xhaW1zLW9uLWhpc3RvcmljLWVjb25vbWljLWdhaW5z?oc=5&hl=en-US&gl=US&ceid=US:en,PBS NewsHour
Trump has set economic growth on fire. Here is how he did it - CNBC,Trump has set economic growth on fire. Here is how he did it  CNBC,"Fri, 07 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMTgvMDkvMDcvaG93LXRydW1wLWhhcy1zZXQtZWNvbm9taWMtZ3Jvd3RoLW9uLWZpcmUuaHRtbNIBUmh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDE4LzA5LzA3L2hvdy10cnVtcC1oYXMtc2V0LWVjb25vbWljLWdyb3d0aC1vbi1maXJlLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,CNBC
Trump's formula for growing the U.S. economy—what will work and what won't | Brookings - Brookings Institution,Trump's formula for growing the U.S. economy—what will work and what won't | Brookings  Brookings Institution,"Fri, 16 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmJyb29raW5ncy5lZHUvYXJ0aWNsZXMvdHJ1bXBzLWZvcm11bGEtZm9yLWdyb3dpbmctdGhlLXUtcy1lY29ub215LXdoYXQtd2lsbC13b3JrLWFuZC13aGF0LXdvbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Brookings Institution
"How Good Is the Trump Economy, Really? - The New York Times","How Good Is the Trump Economy, Really?  The New York Times","Sat, 09 Jun 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDYvMDkvdXBzaG90L2hvdy1nb29kLWlzLXRoZS10cnVtcC1lY29ub215LXJlYWxseS5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,The New York Times
"The truth about the Trump economy, explained - Vox.com","The truth about the Trump economy, explained  Vox.com","Tue, 30 Jan 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnZveC5jb20vcG9saWN5LWFuZC1wb2xpdGljcy8yMDE4LzEvMzAvMTY5NDUxNDYvdHJ1bXAtZWNvbm9taWMtcmVjb3Jk0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,Vox.com
Who's Really to Thank for Booming Economy: Donald Trump or Barack Obama? - Cato Institute,Who's Really to Thank for Booming Economy: Donald Trump or Barack Obama?  Cato Institute,"Thu, 27 Sep 2018 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNhdG8ub3JnL2NvbW1lbnRhcnkvd2hvcy1yZWFsbHktdGhhbmstYm9vbWluZy1lY29ub215LWRvbmFsZC10cnVtcC1vci1iYXJhY2stb2JhbWHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,Cato Institute
The World Economy Under Trump and After American Dominance - Foreign Affairs Magazine,The World Economy Under Trump and After American Dominance  Foreign Affairs Magazine,"Tue, 13 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmZvcmVpZ25hZmZhaXJzLmNvbS91bml0ZWQtc3RhdGVzL3Bvc3QtYW1lcmljYW4td29ybGQtZWNvbm9tedIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,Foreign Affairs Magazine
